academic_performance,anxiety_level,basic_needs,blood_pressure,breathing_problem,Sum of bullying,Column1,depression,extracurricular_activities,future_career_concerns,headache,K3,K3_renamed,living_conditions,LivingCondC,mental_health_history,MHProblemYes,noise_level,NoiseC,peer_pressure,PeerpressureC,PoorSleepQuality,Sum of safety,SafetyC,self_esteem,SelfEsteem>avg,sleep_quality,social_support,stress_level,study_load,teacher_student_relationship,AcademicC,BullyC,FuturecareerC
2,15,1,3,4,4,234,25,5,4,3,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,9,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,15,1,3,4,5,277,22,5,5,5,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,8,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,15,1,3,4,4,443,18,4,4,3,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,13,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,15,1,3,4,4,490,18,4,5,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,11,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,15,1,3,4,4,904,21,5,5,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,11,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,15,1,3,4,4,1072,17,4,4,5,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,13,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,15,1,3,5,5,162,27,4,4,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,12,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,15,1,3,5,5,789,18,5,4,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,1,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,15,2,3,3,5,109,20,5,4,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,6,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,15,2,3,3,4,417,19,5,5,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,0,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,15,2,3,4,4,32,27,4,4,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,9,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,15,2,3,4,4,44,22,5,5,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,4,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,15,2,3,5,3,161,6,5,3,5,2,1,2,Bad Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Moderate,1,Not Safe,15,Below Average,3,1,1,0,4,Poor performance,Average Bullying,Average concern
2,15,2,3,5,5,450,19,5,5,5,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,14,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,15,2,3,5,5,711,24,4,5,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,15,2,3,5,4,726,21,4,5,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,6,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,15,2,3,5,4,737,25,5,5,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,0,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,16,1,3,3,4,108,25,5,5,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,9,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,16,1,3,3,4,153,18,4,5,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,15,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,16,1,3,3,5,470,17,5,4,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,11,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,16,1,3,3,4,720,23,4,4,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,9,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,16,1,3,4,4,195,26,5,4,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,4,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,16,1,3,5,4,289,18,5,5,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,9,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,16,1,3,5,4,429,18,4,5,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,11,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,16,2,3,3,5,3,15,4,4,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,12,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,16,2,3,3,5,202,17,5,4,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,9,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,16,2,3,3,4,504,23,5,4,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,12,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,16,2,3,3,4,542,15,4,5,5,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,2,Not Safe,4,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,16,2,3,3,4,777,18,4,5,5,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,10,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,16,2,3,4,4,250,19,4,5,3,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,6,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,16,2,3,4,5,1059,22,5,5,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,12,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,16,2,3,5,5,248,25,4,5,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,10,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,16,2,3,5,4,689,21,5,5,5,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,11,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,16,2,3,5,4,966,18,4,4,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,14,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,16,2,3,5,4,1071,24,4,4,5,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,12,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,16,5,3,1,2,558,12,0,1,2,2,1,0,Bad Condition,1,100.00%,0,Quiet,0,Minimal Peer Pressure,Poor,5,Safe,13,Below Average,0,1,0,4,0,Poor performance,Minimal Bullying,Slight concern
2,17,1,3,3,4,29,24,5,4,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,6,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,17,1,3,3,4,208,27,4,5,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,13,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,17,1,3,3,4,378,17,4,5,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,13,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,17,1,3,3,5,406,26,5,4,5,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,11,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,17,1,3,3,4,757,25,4,5,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,6,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,17,1,3,4,4,196,26,4,4,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,12,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,17,1,3,4,4,477,22,4,5,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,12,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,17,1,3,4,4,567,16,4,4,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,3,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,17,1,3,5,5,375,27,4,5,5,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,0,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,17,1,3,5,4,714,17,4,5,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,0,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,17,2,3,3,5,97,23,5,4,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,7,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,17,2,3,3,4,922,17,4,5,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,2,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,17,2,3,3,4,944,27,4,5,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,15,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,17,2,3,5,5,111,19,5,5,3,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,4,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,17,2,3,5,4,722,21,5,4,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,14,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,17,2,3,5,5,933,16,5,5,3,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,12,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,17,2,3,5,4,947,15,4,5,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,18,1,3,3,4,79,23,4,5,3,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,13,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,18,1,3,3,5,149,20,4,4,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,14,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,18,1,3,3,5,282,27,5,4,3,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,7,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,18,1,3,3,5,426,20,5,4,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,14,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,18,1,3,3,5,698,19,4,4,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,8,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,18,1,3,4,5,118,24,4,5,5,0,0,1,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,8,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,18,1,3,5,4,154,16,4,4,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,1,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,18,1,3,5,4,349,19,5,5,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,15,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,18,1,3,5,5,951,26,4,5,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,11,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,18,1,3,5,4,961,24,5,5,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,14,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,18,2,3,3,5,21,21,4,4,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,1,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,18,2,3,3,4,342,15,4,5,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,2,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,18,2,3,3,4,908,25,4,5,4,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,7,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,18,2,3,3,5,909,19,5,4,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,8,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,18,2,3,3,4,979,24,5,4,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,2,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,18,2,3,3,5,1032,17,4,5,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,5,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,18,2,3,4,5,66,15,4,5,4,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,14,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,18,2,3,4,4,189,21,5,5,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,7,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,18,2,3,4,4,316,15,5,4,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,7,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,18,2,3,4,4,447,23,4,4,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,9,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,18,2,3,4,5,736,20,4,5,5,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,9,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,18,2,3,4,5,808,18,5,4,5,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,10,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,18,2,3,5,4,147,20,5,4,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,3,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,18,2,3,5,4,460,21,5,5,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,2,Not Safe,0,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,18,2,3,5,4,538,26,4,5,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,11,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,18,2,3,5,4,644,23,4,4,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,10,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,18,2,3,5,4,852,22,4,5,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,0,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,18,4,3,1,3,752,2,2,3,2,2,1,5,Good Condition,0,0.00%,3,Neutral,3,Moderate Peer Pressure,Poor,1,Not Safe,24,Above Average,0,1,1,0,0,Poor performance,Average Bullying,Average concern
2,18,5,3,4,5,574,18,1,5,5,2,1,4,Good Condition,1,100.00%,0,Quiet,1,Minimal Peer Pressure,High,4,Safe,26,Above Average,5,0,0,1,0,Poor performance,Extreme Bullying,High concern
2,19,1,3,3,4,43,16,4,4,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,9,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,19,1,3,3,4,799,27,5,4,4,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,1,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,19,1,3,3,4,1009,24,4,5,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,11,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,19,1,3,4,5,53,24,5,4,5,0,0,1,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,2,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,19,1,3,4,4,467,24,4,5,4,0,0,1,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,9,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,19,1,3,4,4,945,21,5,5,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,13,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,19,1,3,4,4,1019,24,4,5,4,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,0,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,19,1,3,4,5,1034,17,5,5,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,12,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,19,1,3,5,4,137,20,4,5,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,13,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,19,1,3,5,5,353,18,4,5,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,19,1,3,5,4,790,26,4,4,3,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,13,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,19,1,3,5,5,1089,9,5,3,4,2,1,3,Average Condition,0,0.00%,1,Quiet,0,Minimal Peer Pressure,Moderate,5,Safe,16,Below Average,3,1,0,0,0,Poor performance,Extreme Bullying,Average concern
2,19,2,3,3,5,207,20,5,4,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,10,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,3,5,755,24,5,5,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,14,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,3,4,932,16,4,4,5,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,9,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,19,2,3,3,4,983,23,5,4,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,2,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,4,5,223,21,4,4,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,3,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,19,2,3,4,5,501,27,5,5,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,11,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,4,5,593,27,5,4,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,15,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,4,4,596,18,5,5,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,6,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,4,5,716,15,4,5,5,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,0,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,4,5,1085,24,4,4,3,0,0,1,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,3,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,5,5,322,26,5,4,3,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,2,Not Safe,11,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,5,5,354,20,4,4,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,14,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,5,5,398,21,5,5,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,8,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,19,2,3,5,4,563,26,4,4,5,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,14,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,5,5,713,18,5,5,5,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,15,Below Average,1,1,2,5,1,Poor performance,Extreme Bullying,High concern
2,19,2,3,5,5,931,26,5,5,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,13,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,19,3,3,3,4,520,3,0,5,4,2,1,5,Good Condition,0,0.00%,1,Quiet,1,Minimal Peer Pressure,High,5,Safe,23,Above Average,5,0,1,3,1,Poor performance,Extreme Bullying,High concern
2,20,1,3,3,4,181,23,5,5,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,1,Not Safe,6,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,20,1,3,3,5,308,24,4,5,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,0,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,20,1,3,4,5,5,21,4,5,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,2,Not Safe,13,Below Average,1,1,2,5,2,Poor performance,Extreme Bullying,High concern
2,20,1,3,4,4,374,20,5,4,4,0,0,1,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,2,Not Safe,3,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,20,1,3,4,5,518,25,5,5,5,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,1,Not Safe,6,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,20,1,3,4,5,804,17,5,5,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,10,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,20,1,3,4,4,975,26,4,5,4,0,0,2,Bad Condition,1,100.00%,5,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,11,Below Average,1,1,2,3,1,Poor performance,Extreme Bullying,High concern
2,20,1,3,4,4,1088,18,4,5,3,0,0,2,Bad Condition,1,100.00%,3,Neutral,4,Intense Peer Pressure,Poor,1,Not Safe,10,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,20,1,3,5,4,92,18,4,5,5,0,0,2,Bad Condition,1,100.00%,3,Neutral,5,Intense Peer Pressure,Poor,2,Not Safe,1,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,20,1,3,5,5,205,20,4,4,3,0,0,2,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,5,Below Average,1,1,2,3,2,Poor performance,Extreme Bullying,High concern
2,20,1,3,5,4,709,27,5,4,4,0,0,2,Bad Condition,1,100.00%,4,Noisy,4,Intense Peer Pressure,Poor,2,Not Safe,11,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
2,20,2,3,3,5,601,19,5,4,4,0,0,1,Bad Condition,1,100.00%,4,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,5,Below Average,1,1,2,4,1,Poor performance,Extreme Bullying,High concern
2,20,2,3,3,4,1039,16,5,5,5,0,0,1,Bad Condition,1,100.00%,5,Noisy,5,Intense Peer Pressure,Poor,1,Not Safe,10,Below Average,1,1,2,4,2,Poor performance,Extreme Bullying,High concern
